,CCI,GDP_Growth,InterestRate,UnemploymentRate,InflationRate,WPSGX
2010-08-10,97.98689,3.1,0.19,9.5,1.1,8.366324424743652
2010-08-11,97.98689,3.1,0.19,9.5,1.1,8.136589050292969
2010-08-12,97.98689,3.1,0.19,9.5,1.1,8.115979194641113
2010-08-13,97.98689,3.1,0.19,9.5,1.1,8.047479629516602
2010-08-16,97.98689,3.1,0.19,9.5,1.1,8.051724433898926
2010-08-17,97.98689,3.1,0.19,9.5,1.1,8.164470672607422
2010-08-18,97.98689,3.1,0.19,9.5,1.1,8.180232048034668
2010-08-19,97.98689,3.1,0.19,9.5,1.1,8.269340515136719
2010-08-20,97.98689,3.1,0.19,9.5,1.1,8.261458396911621
2010-08-23,97.98689,3.1,0.19,9.5,1.1,8.202054023742676
2010-08-24,97.98689,3.1,0.19,9.5,1.1,8.081425666809082
2010-08-25,97.98689,3.1,0.19,9.5,1.1,8.114766120910645
2010-08-26,97.98689,3.1,0.19,9.5,1.1,8.043237686157227
2010-08-27,97.98689,3.1,0.19,9.5,1.1,8.13719367980957
2010-08-30,97.98689,3.1,0.19,9.5,1.1,8.01656723022461
2010-08-31,97.98689,3.1,0.19,9.5,1.1,8.001412391662598
2010-09-01,97.93621,3.1,0.19,9.5,1.1,8.223270416259766
2010-09-02,97.93621,3.1,0.19,9.5,1.1,8.299040794372559
2010-09-03,97.93621,3.1,0.19,9.5,1.1,8.39663314819336
2010-09-07,97.93621,3.1,0.19,9.5,1.1,8.333592414855957
2010-09-08,97.93621,3.1,0.19,9.5,1.1,8.364506721496582
2010-09-09,97.93621,3.1,0.19,9.5,1.1,8.351778984069824
2010-09-10,97.93621,3.1,0.19,9.5,1.1,8.40451431274414
2010-09-13,97.93621,3.1,0.19,9.5,1.1,8.479070663452148
2010-09-14,97.93621,3.1,0.19,9.5,1.1,8.512410163879395
2010-09-15,97.93621,3.1,0.19,9.5,1.1,8.583333015441895
2010-09-16,97.93621,3.1,0.19,9.5,1.1,8.580302238464355
2010-09-17,97.93621,3.1,0.19,9.5,1.1,8.617884635925293
2010-09-20,97.93621,3.1,0.19,9.5,1.1,8.7542724609375
2010-09-21,97.93621,3.1,0.19,9.5,1.1,8.717903137207031
2010-09-22,97.93621,3.1,0.19,9.5,1.1,8.705780029296875
2010-09-23,97.93621,3.1,0.19,9.5,1.1,8.661526679992676
2010-09-24,97.93621,3.1,0.19,9.5,1.1,8.845198631286621
2010-09-27,97.93621,3.1,0.19,9.5,1.1,8.834285736083984
2010-09-28,97.93621,3.1,0.19,9.5,1.1,8.859745979309082
2010-09-29,97.93621,3.1,0.19,9.5,1.1,8.80700969696045
2010-09-30,97.93621,3.1,0.19,9.5,1.1,8.784581184387207
2010-10-01,98.0344,2.1,0.19,9.4,1.2,8.799735069274902
2010-10-04,98.0344,2.1,0.19,9.4,1.2,8.751847267150879
2010-10-05,98.0344,2.1,0.19,9.4,1.2,8.960368156433105
2010-10-06,98.0344,2.1,0.19,9.4,1.2,8.910663604736328
2010-10-07,98.0344,2.1,0.19,9.4,1.2,8.854290962219238
2010-10-08,98.0344,2.1,0.19,9.4,1.2,8.910663604736328
2010-10-11,98.0344,2.1,0.19,9.4,1.2,8.930667877197266
2010-10-12,98.0344,2.1,0.19,9.4,1.2,8.995528221130371
2010-10-13,98.0344,2.1,0.19,9.4,1.2,9.097969055175781
2010-10-14,98.0344,2.1,0.19,9.4,1.2,9.086450576782227
2010-10-15,98.0344,2.1,0.19,9.4,1.2,9.233749389648438
2010-10-18,98.0344,2.1,0.19,9.4,1.2,9.294367790222168
2010-10-19,98.0344,2.1,0.19,9.4,1.2,9.147675514221191
2010-10-20,98.0344,2.1,0.19,9.4,1.2,9.210718154907227
2010-10-21,98.0344,2.1,0.19,9.4,1.2,9.263453483581543
2010-10-22,98.0344,2.1,0.19,9.4,1.2,9.283456802368164
2010-10-25,98.0344,2.1,0.19,9.4,1.2,9.348315238952637
2010-10-26,98.0344,2.1,0.19,9.4,1.2,9.328312873840332
2010-10-27,98.0344,2.1,0.19,9.4,1.2,9.287094116210938
2010-10-28,98.0344,2.1,0.19,9.4,1.2,9.258605003356934
2010-10-29,98.0344,2.1,0.19,9.4,1.2,9.27254581451416
2010-11-01,98.29088,2.1,0.19,9.8,1.1,9.273152351379395
2010-11-02,98.29088,2.1,0.19,9.8,1.1,9.359228134155273
2010-11-03,98.29088,2.1,0.19,9.8,1.1,9.424086570739746
2010-11-04,98.29088,2.1,0.19,9.8,1.1,9.561080932617188
2010-11-05,98.29088,2.1,0.19,9.8,1.1,9.596240043640137
2010-11-08,98.29088,2.1,0.19,9.8,1.1,9.604119300842285
2010-11-09,98.29088,2.1,0.19,9.8,1.1,9.555624008178711
2010-11-10,98.29088,2.1,0.19,9.8,1.1,9.641094207763672
2010-11-11,98.29088,2.1,0.19,9.8,1.1,9.572599411010742
2010-11-12,98.29088,2.1,0.19,9.8,1.1,9.43317985534668
2010-11-15,98.29088,2.1,0.19,9.8,1.1,9.424086570739746
2010-11-16,98.29088,2.1,0.19,9.8,1.1,9.296792984008789
2010-11-17,98.29088,2.1,0.19,9.8,1.1,9.353772163391113
2010-11-18,98.29088,2.1,0.19,9.8,1.1,9.495007514953613
2010-11-19,98.29088,2.1,0.19,9.8,1.1,9.547746658325195
2010-11-22,98.29088,2.1,0.19,9.8,1.1,9.550776481628418
2010-11-23,98.29088,2.1,0.19,9.8,1.1,9.435603141784668
2010-11-24,98.29088,2.1,0.19,9.8,1.1,9.615635871887207
2010-11-26,98.29088,2.1,0.19,9.8,1.1,9.564111709594727
2010-11-29,98.29088,2.1,0.19,9.8,1.1,9.526529312133789
2010-11-30,98.29088,2.1,0.19,9.8,1.1,9.480462074279785
2010-12-01,98.54091,2.1,0.18,9.3,1.5,9.695650100708008
2010-12-02,98.54091,2.1,0.18,9.3,1.5,9.814459800720215
2010-12-03,98.54091,2.1,0.18,9.3,1.5,9.797486305236816
2010-12-06,98.54091,2.1,0.18,9.3,1.5,9.795061111450195
2010-12-07,98.54091,2.1,0.18,9.3,1.5,9.796273231506348
2010-12-08,98.54091,2.1,0.18,9.3,1.5,9.846585273742676
2010-12-09,98.54091,2.1,0.18,9.3,1.5,9.847314834594727
2010-12-10,98.54091,2.1,0.18,9.3,1.5,9.879512786865234
2010-12-13,98.54091,2.1,0.18,9.3,1.5,9.878905296325684
2010-12-14,98.54091,2.1,0.18,9.3,1.5,9.86068058013916
2010-12-15,98.54091,2.1,0.18,9.3,1.5,9.850354194641113
2010-12-16,98.54091,2.1,0.18,9.3,1.5,9.84184741973877
2010-12-17,98.54091,2.1,0.18,9.3,1.5,9.850354194641113
2010-12-20,98.54091,2.1,0.18,9.3,1.5,9.857035636901855
2010-12-21,98.54091,2.1,0.18,9.3,1.5,9.88923454284668
2010-12-22,98.54091,2.1,0.18,9.3,1.5,9.896525382995605
2010-12-23,98.54091,2.1,0.18,9.3,1.5,9.870400428771973
2010-12-27,98.54091,2.1,0.18,9.3,1.5,9.901991844177246
2010-12-28,98.54091,2.1,0.18,9.3,1.5,9.89409351348877
2010-12-29,98.54091,2.1,0.18,9.3,1.5,9.894702911376953
2010-12-30,98.54091,2.1,0.18,9.3,1.5,9.870400428771973
2010-12-31,98.54091,2.1,0.18,9.3,1.5,9.83455753326416
2011-01-03,98.64883,-0.9,0.17,9.1,1.6,9.898955345153809
2011-01-04,98.64883,-0.9,0.17,9.1,1.6,9.829696655273438
2011-01-05,98.64883,-0.9,0.17,9.1,1.6,9.903207778930664
2011-01-06,98.64883,-0.9,0.17,9.1,1.6,9.852173805236816
2011-01-07,98.64883,-0.9,0.17,9.1,1.6,9.841240882873535
2011-01-10,98.64883,-0.9,0.17,9.1,1.6,9.854606628417969
2011-01-11,98.64883,-0.9,0.17,9.1,1.6,9.85764217376709
2011-01-12,98.64883,-0.9,0.17,9.1,1.6,9.944518089294434
2011-01-13,98.64883,-0.9,0.17,9.1,1.6,9.946949005126953
2011-01-14,98.64883,-0.9,0.17,9.1,1.6,9.966389656066895
2011-01-18,98.64883,-0.9,0.17,9.1,1.6,9.987043380737305
2011-01-19,98.64883,-0.9,0.17,9.1,1.6,9.889842987060547
2011-01-20,98.64883,-0.9,0.17,9.1,1.6,9.841240882873535
2011-01-21,98.64883,-0.9,0.17,9.1,1.6,9.820586204528809
2011-01-24,98.64883,-0.9,0.17,9.1,1.6,9.912928581237793
2011-01-25,98.64883,-0.9,0.17,9.1,1.6,9.92325496673584
2011-01-26,98.64883,-0.9,0.17,9.1,1.6,9.9177885055542
2011-01-27,98.64883,-0.9,0.17,9.1,1.6,9.932976722717285
2011-01-28,98.64883,-0.9,0.17,9.1,1.6,9.730671882629395
2011-01-31,98.64883,-0.9,0.17,9.1,1.6,9.806611061096191
2011-02-01,98.59994,-0.9,0.16,9.0,2.1,9.926900863647461
2011-02-02,98.59994,-0.9,0.16,9.0,2.1,9.904420852661133
2011-02-03,98.59994,-0.9,0.16,9.0,2.1,9.920218467712402
2011-02-04,98.59994,-0.9,0.16,9.0,2.1,9.998588562011719
2011-02-07,98.59994,-0.9,0.16,9.0,2.1,10.069669723510742
2011-02-08,98.59994,-0.9,0.16,9.0,2.1,10.09093189239502
2011-02-09,98.59994,-0.9,0.16,9.0,2.1,10.135887145996094
2011-02-10,98.59994,-0.9,0.16,9.0,2.1,10.185704231262207
2011-02-11,98.59994,-0.9,0.16,9.0,2.1,10.240381240844727
2011-02-14,98.59994,-0.9,0.16,9.0,2.1,10.246456146240234
2011-02-15,98.59994,-0.9,0.16,9.0,2.1,10.227015495300293
2011-02-16,98.59994,-0.9,0.16,9.0,2.1,10.240381240844727
2011-02-17,98.59994,-0.9,0.16,9.0,2.1,10.220333099365234
2011-02-18,98.59994,-0.9,0.16,9.0,2.1,10.207574844360352
2011-02-22,98.59994,-0.9,0.16,9.0,2.1,10.006486892700195
2011-02-23,98.59994,-0.9,0.16,9.0,2.1,9.93662166595459
2011-02-24,98.59994,-0.9,0.16,9.0,2.1,9.968819618225098
2011-02-25,98.59994,-0.9,0.16,9.0,2.1,10.06541633605957
2011-02-28,98.59994,-0.9,0.16,9.0,2.1,10.12070083618164
2011-03-01,98.35714,-0.9,0.14,9.0,2.7,9.98340129852295
2011-03-02,98.35714,-0.9,0.14,9.0,2.7,10.025925636291504
2011-03-03,98.35714,-0.9,0.14,9.0,2.7,10.17537784576416
2011-03-04,98.35714,-0.9,0.14,9.0,2.7,10.113408088684082
2011-03-07,98.35714,-0.9,0.14,9.0,2.7,10.042935371398926
2011-03-08,98.35714,-0.9,0.14,9.0,2.7,10.022281646728516
2011-03-09,98.35714,-0.9,0.14,9.0,2.7,10.00223445892334
2011-03-10,98.35714,-0.9,0.14,9.0,2.7,9.865540504455566
2011-03-11,98.35714,-0.9,0.14,9.0,2.7,9.919610023498535
2011-03-14,98.35714,-0.9,0.14,9.0,2.7,9.84974479675293
2011-03-15,98.35714,-0.9,0.14,9.0,2.7,9.728240966796875
2011-03-16,98.35714,-0.9,0.14,9.0,2.7,9.573322296142578
2011-03-17,98.35714,-0.9,0.14,9.0,2.7,9.634074211120605
2011-03-18,98.35714,-0.9,0.14,9.0,2.7,9.634683609008789
2011-03-21,98.35714,-0.9,0.14,9.0,2.7,9.782310485839844
2011-03-22,98.35714,-0.9,0.14,9.0,2.7,9.737960815429688
2011-03-23,98.35714,-0.9,0.14,9.0,2.7,9.75618839263916
2011-03-24,98.35714,-0.9,0.14,9.0,2.7,9.833343505859375
2011-03-25,98.35714,-0.9,0.14,9.0,2.7,9.83212661743164
2011-03-28,98.35714,-0.9,0.14,9.0,2.7,9.790206909179688
2011-03-29,98.35714,-0.9,0.14,9.0,2.7,9.847922325134277
2011-03-30,98.35714,-0.9,0.14,9.0,2.7,9.909892082214355
2011-03-31,98.35714,-0.9,0.14,9.0,2.7,9.856429100036621
2011-04-01,98.29892,2.7,0.1,9.1,3.2,9.887412071228027
2011-04-04,98.29892,2.7,0.1,9.1,3.2,9.895915985107422
2011-04-05,98.29892,2.7,0.1,9.1,3.2,9.89409351348877
2011-04-06,98.29892,2.7,0.1,9.1,3.2,9.929937362670898
2011-04-07,98.29892,2.7,0.1,9.1,3.2,9.899561882019043
2011-04-08,98.29892,2.7,0.1,9.1,3.2,9.84184741973877
2011-04-11,98.29892,2.7,0.1,9.1,3.2,9.850354194641113
2011-04-12,98.29892,2.7,0.1,9.1,3.2,9.832735061645508
2011-04-13,98.29892,2.7,0.1,9.1,3.2,9.909892082214355
2011-04-14,98.29892,2.7,0.1,9.1,3.2,9.901385307312012
2011-04-15,98.29892,2.7,0.1,9.1,3.2,9.874652862548828
2011-04-18,98.29892,2.7,0.1,9.1,3.2,9.785957336425781
2011-04-19,98.29892,2.7,0.1,9.1,3.2,9.83455753326416
2011-04-20,98.29892,2.7,0.1,9.1,3.2,9.999801635742188
2011-04-21,98.29892,2.7,0.1,9.1,3.2,10.078173637390137
2011-04-25,98.29892,2.7,0.1,9.1,3.2,10.050226211547852
2011-04-26,98.29892,2.7,0.1,9.1,3.2,10.132243156433105
2011-04-27,98.29892,2.7,0.1,9.1,3.2,10.167479515075684
2011-04-28,98.29892,2.7,0.1,9.1,3.2,10.15958023071289
2011-04-29,98.29892,2.7,0.1,9.1,3.2,10.158367156982422
2011-05-02,98.28327,2.7,0.09,9.0,3.6,10.127382278442383
2011-05-03,98.28327,2.7,0.09,9.0,3.6,10.145607948303223
2011-05-04,98.28327,2.7,0.09,9.0,3.6,10.109156608581543
2011-05-05,98.28327,2.7,0.09,9.0,3.6,10.060555458068848
2011-05-06,98.28327,2.7,0.09,9.0,3.6,10.097006797790527
2011-05-09,98.28327,2.7,0.09,9.0,3.6,10.127382278442383
2011-05-10,98.28327,2.7,0.09,9.0,3.6,10.254961013793945
2011-05-11,98.28327,2.7,0.09,9.0,3.6,10.175983428955078
2011-05-12,98.28327,2.7,0.09,9.0,3.6,10.242812156677246
2011-05-13,98.28327,2.7,0.09,9.0,3.6,10.157759666442871
2011-05-16,98.28327,2.7,0.09,9.0,3.6,10.084856033325195
2011-05-17,98.28327,2.7,0.09,9.0,3.6,10.103081703186035
2011-05-18,98.28327,2.7,0.09,9.0,3.6,10.103081703186035
2011-05-19,98.28327,2.7,0.09,9.0,3.6,10.163833618164062
2011-05-20,98.28327,2.7,0.09,9.0,3.6,10.024103164672852
2011-05-23,98.28327,2.7,0.09,9.0,3.6,9.926900863647461
2011-05-24,98.28327,2.7,0.09,9.0,3.6,9.902599334716797
2011-05-25,98.28327,2.7,0.09,9.0,3.6,9.86007308959961
2011-05-26,98.28327,2.7,0.09,9.0,3.6,9.896525382995605
2011-05-27,98.28327,2.7,0.09,9.0,3.6,9.969426155090332
2011-05-31,98.28327,2.7,0.09,9.0,3.6,10.066630363464355
2011-06-01,97.97703,2.7,0.09,9.1,3.6,9.853998184204102
2011-06-02,97.97703,2.7,0.09,9.1,3.6,9.847922325134277
2011-06-03,97.97703,2.7,0.09,9.1,3.6,9.73249340057373
2011-06-06,97.97703,2.7,0.09,9.1,3.6,9.647440910339355
2011-06-07,97.97703,2.7,0.09,9.1,3.6,9.617064476013184
2011-06-08,97.97703,2.7,0.09,9.1,3.6,9.51986026763916
2011-06-09,97.97703,2.7,0.09,9.1,3.6,9.604914665222168
2011-06-10,97.97703,2.7,0.09,9.1,3.6,9.489484786987305
2011-06-13,97.97703,2.7,0.09,9.1,3.6,9.495561599731445
2011-06-14,97.97703,2.7,0.09,9.1,3.6,9.629215240478516
2011-06-15,97.97703,2.7,0.09,9.1,3.6,9.51986026763916
2011-06-16,97.97703,2.7,0.09,9.1,3.6,9.501636505126953
2011-06-17,97.97703,2.7,0.09,9.1,3.6,9.501636505126953
2011-06-20,97.97703,2.7,0.09,9.1,3.6,9.55631160736084
2011-06-21,97.97703,2.7,0.09,9.1,3.6,9.689967155456543
2011-06-22,97.97703,2.7,0.09,9.1,3.6,9.610990524291992
2011-06-23,97.97703,2.7,0.09,9.1,3.6,9.647440910339355
2011-06-24,97.97703,2.7,0.09,9.1,3.6,9.51986026763916
2011-06-27,97.97703,2.7,0.09,9.1,3.6,9.586687088012695
2011-06-28,97.97703,2.7,0.09,9.1,3.6,9.726418495178223
2011-06-29,97.97703,2.7,0.09,9.1,3.6,9.847922325134277
2011-06-30,97.97703,2.7,0.09,9.1,3.6,9.926900863647461
2011-07-01,97.40202,-0.1,0.07,9.0,3.6,10.103081703186035
2011-07-05,97.40202,-0.1,0.07,9.0,3.6,10.115230560302734
2011-07-06,97.40202,-0.1,0.07,9.0,3.6,10.151683807373047
2011-07-07,97.40202,-0.1,0.07,9.0,3.6,10.333939552307129
2011-07-08,97.40202,-0.1,0.07,9.0,3.6,10.230660438537598
2011-07-11,97.40202,-0.1,0.07,9.0,3.6,10.066630363464355
2011-07-12,97.40202,-0.1,0.07,9.0,3.6,10.01195240020752
2011-07-13,97.40202,-0.1,0.07,9.0,3.6,10.042329788208008
2011-07-14,97.40202,-0.1,0.07,9.0,3.6,9.963351249694824
2011-07-15,97.40202,-0.1,0.07,9.0,3.6,10.084856033325195
2011-07-18,97.40202,-0.1,0.07,9.0,3.6,10.030179023742676
2011-07-19,97.40202,-0.1,0.07,9.0,3.6,10.175983428955078
2011-07-20,97.40202,-0.1,0.07,9.0,3.6,10.103081703186035
2011-07-21,97.40202,-0.1,0.07,9.0,3.6,10.182058334350586
2011-07-22,97.40202,-0.1,0.07,9.0,3.6,10.212435722351074
2011-07-25,97.40202,-0.1,0.07,9.0,3.6,10.163833618164062
2011-07-26,97.40202,-0.1,0.07,9.0,3.6,10.151683807373047
2011-07-27,97.40202,-0.1,0.07,9.0,3.6,9.884373664855957
2011-07-28,97.40202,-0.1,0.07,9.0,3.6,9.920825958251953
2011-07-29,97.40202,-0.1,0.07,9.0,3.6,9.902599334716797
2011-08-01,96.91122,-0.1,0.1,9.0,3.8,9.872222900390625
2011-08-02,96.91122,-0.1,0.1,9.0,3.8,9.580613136291504
2011-08-03,96.91122,-0.1,0.1,9.0,3.8,9.799323081970215
2011-08-04,96.91122,-0.1,0.1,9.0,3.8,9.398357391357422
2011-08-05,96.91122,-0.1,0.1,9.0,3.8,9.392279624938965
2011-08-08,96.91122,-0.1,0.1,9.0,3.8,8.827286720275879
2011-08-09,96.91122,-0.1,0.1,9.0,3.8,9.258625984191895
2011-08-10,96.91122,-0.1,0.1,9.0,3.8,8.96701717376709
2011-08-11,96.91122,-0.1,0.1,9.0,3.8,9.355829238891602
2011-08-12,96.91122,-0.1,0.1,9.0,3.8,9.477334976196289
2011-08-15,96.91122,-0.1,0.1,9.0,3.8,9.580613136291504
2011-08-16,96.91122,-0.1,0.1,9.0,3.8,9.453033447265625
2011-08-17,96.91122,-0.1,0.1,9.0,3.8,9.380131721496582
2011-08-18,96.91122,-0.1,0.1,9.0,3.8,8.918415069580078
2011-08-19,96.91122,-0.1,0.1,9.0,3.8,8.766535758972168
2011-08-22,96.91122,-0.1,0.1,9.0,3.8,8.839438438415527
2011-08-23,96.91122,-0.1,0.1,9.0,3.8,9.179649353027344
2011-08-24,96.91122,-0.1,0.1,9.0,3.8,9.258625984191895
2011-08-25,96.91122,-0.1,0.1,9.0,3.8,9.094595909118652
2011-08-26,96.91122,-0.1,0.1,9.0,3.8,9.240401268005371
2011-08-29,96.91122,-0.1,0.1,9.0,3.8,9.477334976196289
2011-08-30,96.91122,-0.1,0.1,9.0,3.8,9.507710456848145
2011-08-31,96.91122,-0.1,0.1,9.0,3.8,9.562389373779297
2011-09-01,96.84426,-0.1,0.08,9.0,3.9,9.453033447265625
2011-09-02,96.84426,-0.1,0.08,9.0,3.9,9.216099739074707
2011-09-06,96.84426,-0.1,0.08,9.0,3.9,9.191801071166992
2011-09-07,96.84426,-0.1,0.08,9.0,3.9,9.428733825683594
2011-09-08,96.84426,-0.1,0.08,9.0,3.9,9.361905097961426
2011-09-09,96.84426,-0.1,0.08,9.0,3.9,9.131047248840332
2011-09-12,96.84426,-0.1,0.08,9.0,3.9,9.210025787353516
2011-09-13,96.84426,-0.1,0.08,9.0,3.9,9.31330394744873
2011-09-14,96.84426,-0.1,0.08,9.0,3.9,9.471258163452148
2011-09-15,96.84426,-0.1,0.08,9.0,3.9,9.623139381408691
2011-09-16,96.84426,-0.1,0.08,9.0,3.9,9.659590721130371
2011-09-19,96.84426,-0.1,0.08,9.0,3.9,9.641365051269531
2011-09-20,96.84426,-0.1,0.08,9.0,3.9,9.647440910339355
2011-09-21,96.84426,-0.1,0.08,9.0,3.9,9.477334976196289
2011-09-22,96.84426,-0.1,0.08,9.0,3.9,9.203949928283691
2011-09-23,96.84426,-0.1,0.08,9.0,3.9,9.252552032470703
2011-09-26,96.84426,-0.1,0.08,9.0,3.9,9.392279624938965
2011-09-27,96.84426,-0.1,0.08,9.0,3.9,9.483410835266113
2011-09-28,96.84426,-0.1,0.08,9.0,3.9,9.282927513122559
2011-09-29,96.84426,-0.1,0.08,9.0,3.9,9.270776748657227
2011-09-30,96.84426,-0.1,0.08,9.0,3.9,9.00346851348877
2011-10-03,97.07516,4.6,0.07,8.8,3.5,8.790836334228516
2011-10-04,97.07516,4.6,0.07,8.8,3.5,8.985241889953613
2011-10-05,97.07516,4.6,0.07,8.8,3.5,9.118897438049316
2011-10-06,97.07516,4.6,0.07,8.8,3.5,9.301155090332031
2011-10-07,97.07516,4.6,0.07,8.8,3.5,9.222175598144531
2011-10-10,97.07516,4.6,0.07,8.8,3.5,9.5259370803833
2011-10-11,97.07516,4.6,0.07,8.8,3.5,9.5380859375
2011-10-12,97.07516,4.6,0.07,8.8,3.5,9.598837852478027
2011-10-13,97.07516,4.6,0.07,8.8,3.5,9.641365051269531
2011-10-14,97.07516,4.6,0.07,8.8,3.5,9.781095504760742
2011-10-17,97.07516,4.6,0.07,8.8,3.5,9.574538230895996
2011-10-18,97.07516,4.6,0.07,8.8,3.5,9.744645118713379
2011-10-19,97.07516,4.6,0.07,8.8,3.5,9.532011985778809
2011-10-20,97.07516,4.6,0.07,8.8,3.5,9.562389373779297
2011-10-21,97.07516,4.6,0.07,8.8,3.5,9.775018692016602
2011-10-24,97.07516,4.6,0.07,8.8,3.5,9.957276344299316
2011-10-25,97.07516,4.6,0.07,8.8,3.5,9.744645118713379
2011-10-26,97.07516,4.6,0.07,8.8,3.5,9.86007308959961
2011-10-27,97.07516,4.6,0.07,8.8,3.5,10.224586486816406
2011-10-28,97.07516,4.6,0.07,8.8,3.5,10.230660438537598
2011-10-31,97.07516,4.6,0.07,8.8,3.5,10.042329788208008
2011-11-01,97.51543,4.6,0.08,8.6,3.4,9.756793975830078
2011-11-02,97.51543,4.6,0.08,8.6,3.4,9.926900863647461
2011-11-03,97.51543,4.6,0.08,8.6,3.4,10.121307373046875
2011-11-04,97.51543,4.6,0.08,8.6,3.4,10.078781127929688
2011-11-07,97.51543,4.6,0.08,8.6,3.4,10.163833618164062
2011-11-08,97.51543,4.6,0.08,8.6,3.4,10.26103687286377
2011-11-09,97.51543,4.6,0.08,8.6,3.4,9.920825958251953
2011-11-10,97.51543,4.6,0.08,8.6,3.4,9.9451265335083
2011-11-11,97.51543,4.6,0.08,8.6,3.4,10.127382278442383
2011-11-14,97.51543,4.6,0.08,8.6,3.4,10.07270622253418
2011-11-15,97.51543,4.6,0.08,8.6,3.4,10.13345718383789
2011-11-16,97.51543,4.6,0.08,8.6,3.4,9.951202392578125
2011-11-17,97.51543,4.6,0.08,8.6,3.4,9.73249340057373
2011-11-18,97.51543,4.6,0.08,8.6,3.4,9.677817344665527
2011-11-21,97.51543,4.6,0.08,8.6,3.4,9.5259370803833
2011-11-22,97.51543,4.6,0.08,8.6,3.4,9.532011985778809
2011-11-23,97.51543,4.6,0.08,8.6,3.4,9.367982864379883
2011-11-25,97.51543,4.6,0.08,8.6,3.4,9.319377899169922
2011-11-28,97.51543,4.6,0.08,8.6,3.4,9.623139381408691
2011-11-29,97.51543,4.6,0.08,8.6,3.4,9.586687088012695
2011-11-30,97.51543,4.6,0.08,8.6,3.4,9.951202392578125
2011-12-01,98.06004,4.6,0.07,8.5,3.0,9.999801635742188
2011-12-02,98.06004,4.6,0.07,8.5,3.0,9.969426155090332
2011-12-05,98.06004,4.6,0.07,8.5,3.0,10.078781127929688
2011-12-06,98.06004,4.6,0.07,8.5,3.0,10.07270622253418
2011-12-07,98.06004,4.6,0.07,8.5,3.0,10.084856033325195
2011-12-08,98.06004,4.6,0.07,8.5,3.0,9.914752006530762
2011-12-09,98.06004,4.6,0.07,8.5,3.0,10.084856033325195
2011-12-12,98.06004,4.6,0.07,8.5,3.0,9.975503921508789
2011-12-13,98.06004,4.6,0.07,8.5,3.0,9.902599334716797
2011-12-14,98.06004,4.6,0.07,8.5,3.0,9.738570213317871
2011-12-15,98.06004,4.6,0.07,8.5,3.0,9.726418495178223
2011-12-16,98.06004,4.6,0.07,8.5,3.0,9.750718116760254
2011-12-19,98.06004,4.6,0.07,8.5,3.0,9.659590721130371
2011-12-20,98.06004,4.6,0.07,8.5,3.0,9.914752006530762
2011-12-21,98.06004,4.6,0.07,8.5,3.0,9.799323081970215
2011-12-22,98.06004,4.6,0.07,8.5,3.0,9.847922325134277
2011-12-23,98.06004,4.6,0.07,8.5,3.0,9.9451265335083
2011-12-27,98.06004,4.6,0.07,8.5,3.0,9.969426155090332
2011-12-28,98.06004,4.6,0.07,8.5,3.0,9.866147994995117
2011-12-29,98.06004,4.6,0.07,8.5,3.0,9.951202392578125
2011-12-30,98.06004,4.6,0.07,8.5,3.0,9.914752006530762
2012-01-03,98.52432,3.4,0.08,8.3,2.9,9.987650871276855
2012-01-04,98.52432,3.4,0.08,8.3,2.9,9.975503921508789
2012-01-05,98.52432,3.4,0.08,8.3,2.9,9.975503921508789
2012-01-06,98.52432,3.4,0.08,8.3,2.9,9.957276344299316
2012-01-09,98.52432,3.4,0.08,8.3,2.9,9.975503921508789
2012-01-10,98.52432,3.4,0.08,8.3,2.9,10.05448055267334
2012-01-11,98.52432,3.4,0.08,8.3,2.9,10.01195240020752
2012-01-12,98.52432,3.4,0.08,8.3,2.9,10.060555458068848
2012-01-13,98.52432,3.4,0.08,8.3,2.9,10.024103164672852
2012-01-17,98.52432,3.4,0.08,8.3,2.9,10.048405647277832
2012-01-18,98.52432,3.4,0.08,8.3,2.9,10.248886108398438
2012-01-19,98.52432,3.4,0.08,8.3,2.9,10.35823917388916
2012-01-20,98.52432,3.4,0.08,8.3,2.9,10.297490119934082
2012-01-23,98.52432,3.4,0.08,8.3,2.9,10.285338401794434
2012-01-24,98.52432,3.4,0.08,8.3,2.9,10.315714836120605
2012-01-25,98.52432,3.4,0.08,8.3,2.9,10.352164268493652
2012-01-26,98.52432,3.4,0.08,8.3,2.9,10.291413307189941
2012-01-27,98.52432,3.4,0.08,8.3,2.9,10.297490119934082
2012-01-30,98.52432,3.4,0.08,8.3,2.9,10.291413307189941
2012-01-31,98.52432,3.4,0.08,8.3,2.9,10.303563117980957
2012-02-01,98.78316,3.4,0.1,8.3,2.9,10.425067901611328
2012-02-02,98.78316,3.4,0.1,8.3,2.9,10.467594146728516
2012-02-03,98.78316,3.4,0.1,8.3,2.9,10.625551223754883
2012-02-06,98.78316,3.4,0.1,8.3,2.9,10.613398551940918
2012-02-07,98.78316,3.4,0.1,8.3,2.9,10.631625175476074
2012-02-08,98.78316,3.4,0.1,8.3,2.9,10.734904289245605
2012-02-09,98.78316,3.4,0.1,8.3,2.9,10.813882827758789
2012-02-10,98.78316,3.4,0.1,8.3,2.9,10.753129959106445
2012-02-13,98.78316,3.4,0.1,8.3,2.9,10.795658111572266
2012-02-14,98.78316,3.4,0.1,8.3,2.9,10.838183403015137
2012-02-15,98.78316,3.4,0.1,8.3,2.9,10.807806968688965
